"ID","Name","Source","SpectralData","AngularFunction","Thickness","Tsol","Rsol1","Rsol2","Tvis","Rvis1","Rvis2","Tir","emis1","emis2","Conductivity","Comment","Manufacturer","ProductName","Color","Certification","Status","Timestamp","Specularity","Tvis2","Tsol2","MaterialID"
14388,"CNeutral5128T_EF8.GTS","IGDB v60.0",1,0,7.800000,0.241268,0.457054,0.331342,0.556512,0.062178,0.129439,0.000000,0.030960,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 51/28 T on Clear EUROFLOAT 8 mm",12700089,"",256,1538271389,0,0.556512,0.241268,0
14390,"CNeutral5128T_EWNG10.GTS","IGDB v60.0",1,0,9.800000,0.253822,0.457276,0.443594,0.566042,0.062544,0.131722,0.000000,0.030960,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 51/28 T on Low-Iron EW NG 10 mm",12896701,"",256,1538271389,0,0.566042,0.253822,0
14392,"CNeutral5128T_EWNG12.GTS","IGDB v60.0",1,0,11.800000,0.253109,0.457254,0.436989,0.564911,0.062487,0.131416,0.000000,0.030960,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 51/28 T on Low-Iron EW NG 12 mm",12896700,"",256,1538271379,0,0.564911,0.253109,0
14394,"CNeutral5128T_EWNG4.GTS","IGDB v73.0",1,0,3.800000,0.255994,0.457344,0.464334,0.569479,0.062726,0.132681,0.000000,0.030960,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 51/28 T on Low-Iron EW NG 4 mm",12896958,"",256,1595268554,0,0.569479,0.255994,0
14396,"CNeutral5128T_EWNG6.GTS","IGDB v60.0",1,0,5.800000,0.255263,0.457321,0.457255,0.568319,0.062669,0.132357,0.000000,0.030960,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 51/28 T on Low-Iron EW NG 6 mm",12896957,"",256,1538271378,0,0.568319,0.255263,0
14397,"CNeutral5128T_EWNG15.GTS","IGDB v73.0",1,0,15.000000,0.252060,0.457219,0.427373,0.563213,0.062393,0.130952,0.000000,0.030960,0.846430,1.000000,,"Glas Trösch AG","COMBI Neutral 51/28 T on Low-Iron EW NG 15 mm",12896700,"",256,1595268554,0,0.563213,0.252060,0
14398,"CNeutral5128T_EWNG8.GTS","IGDB v60.0",1,0,7.800000,0.254538,0.457293,0.450349,0.567179,0.062602,0.132042,0.000000,0.030960,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 51/28 T on Low-Iron EW NG 8 mm",12896957,"",256,1538271378,0,0.567179,0.254538,0
14400,"CNeutral7035_EF10.GTS","IGDB v47.0",1,0,9.800000,0.337074,0.502291,0.288237,0.759811,0.084199,0.093809,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Clear EUROFLOAT 10 mm",14083295,"",256,1510862963,0,0.759811,0.337074,0
14402,"CNeutral7035_EF12.GTS","IGDB v47.0",1,0,11.800000,0.331694,0.502073,0.264934,0.754689,0.083835,0.093240,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Clear EUROFLOAT 12 mm",14083038,"",256,1510862963,0,0.754689,0.331694,0
14406,"CNeutral7035_EF6.GTS","IGDB v47.0",1,0,5.800000,0.348406,0.502771,0.344129,0.770172,0.084955,0.094968,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Clear EUROFLOAT 6 mm",14214370,"",256,1510862963,0,0.770172,0.348406,0
14408,"CNeutral7035_EF8.GTS","IGDB v47.0",1,0,7.800000,0.342638,0.502522,0.314487,0.764971,0.084568,0.094380,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Clear EUROFLOAT 8 mm",14148832,"",256,1510862963,0,0.764971,0.342638,0
14410,"CNeutral7035_EWNG10.GTS","IGDB v47.0",1,0,9.800000,0.362000,0.503001,0.423885,0.778336,0.085243,0.095517,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Low-Iron EUROWHITE NG 10 mm",14345700,"",256,1510862960,0,0.778336,0.362000,0
14412,"CNeutral7035_EWNG12.GTS","IGDB v47.0",1,0,11.800000,0.360932,0.502949,0.417425,0.776734,0.085130,0.095352,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Low-Iron EUROWHITE NG 12 mm",14345700,"",256,1510862960,0,0.776734,0.360932,0
14414,"CNeutral7035_EWNG4.GTS","IGDB v73.0",1,0,3.800000,0.365232,0.503160,0.444217,0.783144,0.085599,0.096025,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Low-Iron EUROWHITE NG 4 mm",14345702,"",256,1595268553,0,0.783144,0.365232,0
14416,"CNeutral7035_EWNG6.GTS","IGDB v47.0",1,0,5.800000,0.364142,0.503107,0.437270,0.781536,0.085479,0.095851,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Low-Iron EUROWHITE NG 6 mm",14345701,"",256,1510862959,0,0.781536,0.364142,0
14417,"CNeutral7035_EWNG15.GTS","IGDB v73.0",1,0,15.000000,0.359351,0.502873,0.408009,0.774328,0.084957,0.095093,0.000000,0.030547,0.846430,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Low-Iron EUROWHITE NG 15 mm",14345699,"",256,1595268554,0,0.774328,0.359351,0
14418,"CNeutral7035_EWNG8.GTS","IGDB v47.0",1,0,7.800000,0.363075,0.503053,0.430503,0.779931,0.085360,0.095676,0.000000,0.030547,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 70/35 on Low-Iron EUROWHITE NG 8 mm",14345701,"",256,1510862959,0,0.779931,0.363075,0
14420,"SELEKT7442_EF10.GTS","IGDB v58.0",1,0,9.800000,0.380901,0.447703,0.275877,0.803570,0.069759,0.072981,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Clear EUROFLOAT 10 mm",14871266,"#",256,1513283371,0,0.803570,0.380901,0
14422,"SELEKT7442_EF12.GTS","IGDB v58.0",1,0,11.800000,0.374386,0.447396,0.252381,0.798205,0.069346,0.072625,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Clear EUROFLOAT 12 mm",14805472,"",256,1513283372,0,0.798205,0.374386,0
14423,"SELEKT7442_EF3.GTS","IGDB v58.0",1,0,2.800000,0.405737,0.448893,0.385584,0.822783,0.071227,0.074307,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Clear EUROFLOAT 3 mm",15068135,"#",256,1513283373,0,0.822783,0.405737,0
14424,"SELEKT7442_EF4.GTS","IGDB v58.0",1,0,3.800000,0.401978,0.448707,0.366762,0.820003,0.071015,0.074118,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Clear EUROFLOAT 4 mm",15002598,"#",256,1513283373,0,0.820003,0.401978,0
14425,"SELEKT7442_EF5.GTS","IGDB v58.0",1,0,4.800000,0.398308,0.448528,0.349117,0.817236,0.070789,0.073927,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Clear EUROFLOAT 5 mm",15002597,"#",256,1513283373,0,0.817236,0.398308,0
14426,"SELEKT7442_EF6.GTS","IGDB v58.0",1,0,5.800000,0.394689,0.448353,0.332571,0.814479,0.070586,0.073728,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Clear EUROFLOAT 6 mm",14937061,"#",256,1513283374,0,0.814479,0.394689,0
14428,"SELEKT7442_EF8.GTS","IGDB v58.0",1,0,7.800000,0.387670,0.448023,0.302456,0.809009,0.070171,0.073364,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Clear EUROFLOAT 8 mm",14936803,"#",256,1513283375,0,0.809009,0.387670,0
14430,"SELEKT7442_EWNG10.GTS","IGDB v58.0",1,0,9.800000,0.411493,0.448720,0.413839,0.823204,0.070794,0.073791,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Low-Iron EUROWHITE NG 10 mm",15133671,"#",256,1513283376,0,0.823204,0.411493,0
14432,"SELEKT7442_EWNG12.GTS","IGDB v58.0",1,0,11.800000,0.410247,0.448657,0.407184,0.821523,0.070669,0.073672,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Low-Iron EUROWHITE NG 12 mm",15133671,"",256,1513283376,0,0.821523,0.410247,0
14434,"SELEKT7442_EWNG4.GTS","IGDB v58.0",1,0,3.800000,0.415294,0.448926,0.434890,0.828269,0.071191,0.074141,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Low-Iron EUROWHITE NG 4 mm",15133928,"",256,1513283377,0,0.828269,0.415294,0
14436,"SELEKT7442_EWNG6.GTS","IGDB v58.0",1,0,5.800000,0.414018,0.448858,0.427687,0.826571,0.071066,0.074030,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Low-Iron EUROWHITE NG 6 mm",15133928,"",256,1513283377,0,0.826571,0.414018,0
14438,"SELEKT7442_EWNG8.GTS","IGDB v58.0",1,0,7.800000,0.412749,0.448787,0.420680,0.824883,0.070921,0.073892,0.000000,0.030706,0.840000,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Low-Iron EUROWHITE NG 8 mm",15133928,"",256,1513283377,0,0.824883,0.412749,0
14440,"SELEKT7442_Bronze10.GTS","IGDB v58.0",1,0,9.800000,0.157223,0.436234,0.091994,0.317389,0.043079,0.047133,0.000000,0.030706,0.845688,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Bronze 10 mm",8557990,"",256,1513283378,0,0.317389,0.157223,0
14446,"SELEKT7442_Bronze6.GTS","IGDB v58.0",1,0,5.800000,0.231376,0.438497,0.154065,0.465658,0.048458,0.052314,0.000000,0.030706,0.845688,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Bronze 6 mm",10793919,"",256,1513283378,0,0.465658,0.231376,0
14448,"SELEKT7442_Bronze8.GTS","IGDB v58.0",1,0,7.800000,0.190585,0.437148,0.116609,0.384298,0.045254,0.049241,0.000000,0.030706,0.845688,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Bronze 8 mm",9675698,"",256,1513283378,0,0.384298,0.190585,0
14450,"SELEKT7442_Grey10.GTS","IGDB v58.0",1,0,9.800000,0.132072,0.436227,0.081287,0.246154,0.041308,0.045747,0.000000,0.030706,0.846193,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Grey 10 mm",9078918,"",256,1513283379,0,0.246154,0.132072,0
14456,"SELEKT7442_Grey6.GTS","IGDB v58.0",1,0,5.800000,0.208258,0.438292,0.137157,0.400012,0.045968,0.050241,0.000000,0.030706,0.846193,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Grey 6 mm",11184808,"",256,1513283379,0,0.400012,0.208258,0
14458,"SELEKT7442_Grey8.GTS","IGDB v58.0",1,0,7.800000,0.165721,0.437020,0.102723,0.313718,0.043080,0.047470,0.000000,0.030706,0.846193,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Grey 8 mm",10066070,"",256,1513283379,0,0.313718,0.165721,0
14460,"SELEKT7442_Green10.GTS","IGDB v58.0",1,0,9.800000,0.219323,0.440636,0.057386,0.586148,0.055596,0.059915,0.000000,0.030706,0.846483,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Green 10 mm",12702128,"",256,1513283380,0,0.586148,0.219323,0
14466,"SELEKT7442_Green6.GTS","IGDB v58.0",1,0,5.800000,0.274501,0.442842,0.084353,0.672857,0.060709,0.064691,0.000000,0.030706,0.846483,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Green 6 mm",13622469,"",256,1513283381,0,0.672857,0.274501,0
14468,"SELEKT7442_Green8.GTS","IGDB v58.0",1,0,7.800000,0.244430,0.441616,0.066479,0.627846,0.057969,0.062135,0.000000,0.030706,0.846483,1.000000,,"Glas Trösch AG","SELEKT 74/42 on Green 8 mm",13162170,"",256,1513283381,0,0.627846,0.244430,0
14470,"CBronze4021T_EF10.GTS","IGDB v59.0",1,0,9.800000,0.171959,0.483351,0.137955,0.429203,0.067714,0.107724,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Clear EUROFLOAT 10 mm",10269101,"",256,1538271363,0,0.429203,0.171959,0
14472,"CBronze4021T_EF12.GTS","IGDB v59.0",1,0,11.800000,0.169581,0.483289,0.131024,0.426324,0.067591,0.106729,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Clear EUROFLOAT 12 mm",10268844,"",256,1538271361,0,0.426324,0.169581,0
14476,"CBronze4021T_EF6.GTS","IGDB v59.0",1,0,5.800000,0.176935,0.483462,0.154112,0.435040,0.067949,0.109788,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Clear EUROFLOAT 6 mm",10334639,"",256,1538271356,0,0.435040,0.176935,0
14478,"CBronze4021T_EF8.GTS","IGDB v59.0",1,0,7.800000,0.174408,0.483404,0.145619,0.432104,0.067825,0.108745,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Clear EUROFLOAT 8 mm",10334638,"",256,1538271356,0,0.432104,0.174408,0
14480,"CGrey4022T_EF10.GTS","IGDB v62.0",1,0,9.800000,0.180769,0.471456,0.206754,0.428868,0.086067,0.078703,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Clear EUROFLOAT 10 mm",11514788,"",256,1538271175,0,0.428868,0.180769,0
14482,"CGrey4022T_EF12.GTS","IGDB v62.0",1,0,11.800000,0.178229,0.471400,0.191183,0.426058,0.085960,0.078268,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Clear EUROFLOAT 12 mm",11448995,"",256,1538271176,0,0.426058,0.178229,0
14486,"CGrey4022T_EF6.GTS","IGDB v62.0",1,0,5.800000,0.186100,0.471577,0.243993,0.434548,0.086292,0.079550,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Clear EUROFLOAT 6 mm",11580326,"",256,1538271176,0,0.434548,0.186100,0
14488,"CGrey4022T_EF8.GTS","IGDB v62.0",1,0,7.800000,0.183391,0.471517,0.224263,0.431693,0.086180,0.079132,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Clear EUROFLOAT 8 mm",11514789,"",256,1538271177,0,0.431693,0.183391,0
14490,"CGrey4022T_EWNG10.GTS","IGDB v62.0",1,0,9.800000,0.192405,0.471506,0.294798,0.439148,0.086158,0.079581,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Low-Iron EUROWHITE NG 10 mm",11711656,"",256,1538271182,0,0.439148,0.192405,0
14492,"CGrey4022T_EWNG12.GTS","IGDB v62.0",1,0,11.800000,0.191892,0.471494,0.290236,0.438272,0.086130,0.079451,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Low-Iron EUROWHITE NG 12 mm",11711656,"",256,1538271183,0,0.438272,0.191892,0
14494,"CGrey4022T_EWNG4.GTS","IGDB v73.0",1,0,3.800000,0.193962,0.471544,0.309225,0.441793,0.086269,0.079985,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Low-Iron EUROWHITE NG 4 mm",11711657,"",256,1595268550,0,0.441793,0.193962,0
14496,"CGrey4022T_EWNG6.GTS","IGDB v62.0",1,0,5.800000,0.193439,0.471538,0.304294,0.440924,0.086246,0.079848,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Low-Iron EUROWHITE NG 6 mm",11711657,"",256,1538271183,0,0.440924,0.193439,0
14497,"CGrey4022T_EWNG15.GTS","IGDB v73.0",1,0,15.000000,0.191134,0.471478,0.283589,0.436958,0.086083,0.079257,0.000000,0.026911,0.846142,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Low-Iron EUROWHITE NG 15 mm",11711399,"",256,1595268550,0,0.436958,0.191134,0
14498,"CGrey4022T_EWNG8.GTS","IGDB v62.0",1,0,7.800000,0.192909,0.471525,0.299489,0.440025,0.086209,0.079727,0.000000,0.026911,0.840000,1.000000,,"Glas Trösch AG","COMBI Grey 40/22 T on Low-Iron EUROWHITE NG 8 mm",11711656,"",256,1538271184,0,0.440025,0.192909,0
14500,"CSilver3221T_EF10.GTS","IGDB v49.0",1,0,9.800000,0.180676,0.466033,0.275939,0.342040,0.128586,0.204599,0.000000,0.045653,0.840000,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Clear EUROFLOAT 10 mm",9150872,"",256,1510862889,0,0.342040,0.180676,0
14502,"CSilver3221T_EF12.GTS","IGDB v49.0",1,0,11.800000,0.176338,0.465976,0.257196,0.339741,0.128511,0.202449,0.000000,0.045653,0.840000,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Clear EUROFLOAT 12 mm",9085079,"",256,1510862890,0,0.339741,0.176338,0
14506,"CSilver3221T_EF6.GTS","IGDB v49.0",1,0,5.800000,0.190024,0.466192,0.320457,0.346690,0.128734,0.209061,0.000000,0.045653,0.840000,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Clear EUROFLOAT 6 mm",9216410,"",256,1510862887,0,0.346690,0.190024,0
14508,"CSilver3221T_EF8.GTS","IGDB v49.0",1,0,7.800000,0.185233,0.466110,0.296917,0.344359,0.128652,0.206810,0.000000,0.045653,0.840000,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Clear EUROFLOAT 8 mm",9150873,"",256,1510862882,0,0.344359,0.185233,0
14510,"CBronze4021T_EWNG10.GTS","IGDB v59.0",1,0,9.800000,0.182557,0.483440,0.172935,0.439337,0.067823,0.111498,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Low-Iron EW NG 10 mm",10465969,"",256,1538271355,0,0.439337,0.182557,0
14512,"CBronze4021T_EWNG12.GTS","IGDB v59.0",1,0,11.800000,0.182065,0.483430,0.170683,0.438421,0.067779,0.111165,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Low-Iron EW NG 12 mm",10465968,"",256,1538271357,0,0.438421,0.182065,0
14514,"CBronze4021T_EWNG4.GTS","IGDB v73.0",1,0,3.800000,0.184065,0.483480,0.180111,0.442081,0.067915,0.112512,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Low-Iron EUROWHITE NG 4 mm",10465970,"",256,1595268550,0,0.442081,0.184065,0
14516,"CBronze4021T_EWNG6.GTS","IGDB v59.0",1,0,5.800000,0.183554,0.483467,0.177652,0.441150,0.067890,0.112183,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Low-Iron EUROWHITE NG 6 mm",10465969,"",256,1538271357,0,0.441150,0.183554,0
14517,"CBronze4021T_EWNG15.GTS","IGDB v73.0",1,0,15.000000,0.181325,0.483401,0.167418,0.437061,0.067711,0.110666,0.000000,0.025466,0.846430,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Low-Iron EW NG 15 mm",10465968,"",256,1595268549,0,0.437061,0.181325,0
14518,"CBronze4021T_EWNG8.GTS","IGDB v59.0",1,0,7.800000,0.183052,0.483455,0.175263,0.440243,0.067856,0.111830,0.000000,0.025466,0.840000,1.000000,,"Glas Trösch AG","COMBI Bronze 40/21 T on Low-Iron EUROWHITE NG 8 mm",10465969,"",256,1538271356,0,0.440243,0.183052,0
14520,"CSilver3221T_Bronze10.GTS","IGDB v43.0",1,0,9.800000,0.074663,0.463395,0.092186,0.134523,0.123188,0.068049,0.000000,0.045653,0.845688,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Bronze 10 mm",5072239,"",256,1510862890,0,0.134523,0.074663,0
14526,"CSilver3221T_Bronze6.GTS","IGDB v43.0",1,0,5.800000,0.111040,0.463799,0.151025,0.197403,0.124148,0.096886,0.000000,0.045653,0.845688,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Bronze 6 mm",6519424,"",256,1510862890,0,0.197403,0.111040,0
14528,"CSilver3221T_Bronze8.GTS","IGDB v43.0",1,0,7.800000,0.090956,0.463555,0.115800,0.162887,0.123569,0.079721,0.000000,0.045653,0.845688,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Bronze 8 mm",5795703,"",256,1510862889,0,0.162887,0.090956,0
14530,"CSilver3221T_Grey10.GTS","IGDB v47.0",1,0,9.800000,0.062779,0.463711,0.080314,0.104260,0.123068,0.058106,0.000000,0.045653,0.846193,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Grey 10 mm",5397592,"",256,1510862967,0,0.104260,0.062779,0
14536,"CSilver3221T_Grey6.GTS","IGDB v43.0",1,0,5.800000,0.100095,0.464079,0.132913,0.169478,0.123901,0.082792,0.000000,0.045653,0.846193,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Grey 6 mm",6780016,"",256,1510862882,0,0.169478,0.100095,0
14538,"CSilver3221T_Grey8.GTS","IGDB v43.0",1,0,7.800000,0.079180,0.463855,0.100685,0.132872,0.123383,0.067505,0.000000,0.045653,0.846193,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Grey 8 mm",6055779,"",256,1510862882,0,0.132872,0.079180,0
14540,"CSilver3221T_Green10.GTS","IGDB v56.0",1,0,9.800000,0.091235,0.464704,0.077981,0.249230,0.126072,0.129912,0.000000,0.045653,0.846483,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Green 10 mm",7769974,"",256,1510863125,0,0.249230,0.091235,0
14546,"CSilver3221T_Green6.GTS","IGDB v56.0",1,0,5.800000,0.118532,0.465070,0.109894,0.286181,0.126993,0.156663,0.000000,0.045653,0.846483,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Green 6 mm",8361605,"",256,1510863125,0,0.286181,0.118532,0
14548,"CSilver3221T_Green8.GTS","IGDB v56.0",1,0,7.800000,0.103253,0.464862,0.089900,0.266979,0.126496,0.142290,0.000000,0.045653,0.846483,1.000000,,"Glas Trösch AG","COMBI Silver 32/21 T on Green 8 mm",8033149,"",256,1510863125,0,0.266979,0.103253,0
14550,"CNeutral4021T_EF10.GTS","IGDB v50.0",1,0,9.800000,0.172711,0.488545,0.174800,0.429670,0.051057,0.081598,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Clear EUROFLOAT 10 mm",11383969,"",256,1510863016,0,0.429670,0.172711,0
14552,"CNeutral4021T_EF12.GTS","IGDB v50.0",1,0,11.800000,0.170443,0.488485,0.162859,0.426873,0.050951,0.081192,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Clear EUROFLOAT 12 mm",11383711,"",256,1510863016,0,0.426873,0.170443,0
14556,"CNeutral4021T_EF6.GTS","IGDB v50.0",1,0,5.800000,0.177439,0.488651,0.203283,0.435283,0.051280,0.082443,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Clear EUROFLOAT 6 mm",11515043,"",256,1510863015,0,0.435283,0.177439,0
14558,"CNeutral4021T_EF8.GTS","IGDB v50.0",1,0,7.800000,0.175035,0.488596,0.188208,0.432457,0.051174,0.082015,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Clear EUROFLOAT 8 mm",11449506,"",256,1510863015,0,0.432457,0.175035,0
14560,"CNeutral4021T_EWNG10.GTS","IGDB v50.0",1,0,9.800000,0.182904,0.488607,0.241070,0.439560,0.051160,0.083026,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Low-Iron EWNG 10 mm",11580836,"",256,1510863015,0,0.439560,0.182904,0
14562,"CNeutral4021T_EWNG12.GTS","IGDB v50.0",1,0,11.800000,0.182441,0.488596,0.237408,0.438668,0.051137,0.082894,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Low-Iron EWNG 12 mm",11580836,"",256,1510863017,0,0.438668,0.182441,0
14564,"CNeutral4021T_EWNG4.GTS","IGDB v73.0",1,0,3.800000,0.184321,0.488645,0.252683,0.442192,0.051274,0.083399,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Low-Iron EW NG 4 mm",11580837,"",256,1595268554,0,0.442192,0.184321,0
14566,"CNeutral4021T_EWNG6.GTS","IGDB v50.0",1,0,5.800000,0.183846,0.488625,0.248703,0.441305,0.051233,0.083273,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Low-Iron EWNG 6 mm",11580837,"",256,1510863017,0,0.441305,0.183846,0
14568,"CNeutral4021T_EWNG8.GTS","IGDB v50.0",1,0,7.800000,0.183369,0.488619,0.244837,0.440430,0.051199,0.083157,0.000000,0.029607,0.840000,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Low-Iron EWNG 8 mm",11580837,"",256,1510863017,0,0.440430,0.183369,0
14570,"CNeutral4021T_Bronze10.GTS","IGDB v50.0",1,0,9.800000,0.067425,0.485370,0.071386,0.168600,0.042971,0.048116,0.000000,0.029607,0.845688,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Bronze 10 mm",6451574,"",256,1510863018,0,0.168600,0.067425,0
14576,"CNeutral4021T_Bronze6.GTS","IGDB v50.0",1,0,5.800000,0.100403,0.485876,0.106318,0.247696,0.044490,0.054806,0.000000,0.029607,0.845688,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Bronze 6 mm",8227208,"",256,1510863018,0,0.247696,0.100403,0
14578,"CNeutral4021T_Bronze8.GTS","IGDB v50.0",1,0,7.800000,0.082209,0.485569,0.085431,0.204286,0.043592,0.050790,0.000000,0.029607,0.845688,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Bronze 8 mm",7306367,"",256,1510863015,0,0.204286,0.082209,0
14580,"CNeutral4021T_Grey10.GTS","IGDB v50.0",1,0,9.800000,0.056907,0.485565,0.065706,0.131493,0.042597,0.046546,0.000000,0.029607,0.846193,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Grey 10 mm",6842206,"",256,1510863016,0,0.131493,0.056907,0
14586,"CNeutral4021T_Grey6.GTS","IGDB v50.0",1,0,5.800000,0.090750,0.486035,0.097113,0.213526,0.043925,0.052417,0.000000,0.029607,0.846193,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Grey 6 mm",8487543,"",256,1510863016,0,0.213526,0.090750,0
14588,"CNeutral4021T_Grey8.GTS","IGDB v50.0",1,0,7.800000,0.071815,0.485744,0.077924,0.167517,0.043114,0.048785,0.000000,0.029607,0.846193,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Grey 8 mm",7631978,"",256,1510863017,0,0.167517,0.071815,0
14590,"CNeutral4021T_Green10.GTS","IGDB v56.0",1,0,9.800000,0.108665,0.486967,0.056488,0.315246,0.047077,0.065389,0.000000,0.029607,0.846483,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Green 10 mm",9740412,"",256,1510863125,0,0.315246,0.108665,0
14596,"CNeutral4021T_Green6.GTS","IGDB v56.0",1,0,5.800000,0.131663,0.487499,0.073773,0.360959,0.048545,0.071337,0.000000,0.029607,0.846483,1.000000,,"Glas Trösch AG","COMBI Neutral 40/21 T on Green 6 mm",10463372,"",256,1510863123,0,0.360959,0.131663,0
